PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	WOLF, WB				WOLF, WB			ORGANIZATIONAL CONSTRUCTS - AN APPROACH TO UNDERSTANDING ORGANIZATIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BAKKE EW, 1950, BONDS ORG; BUCHELE RB, 1955, PERSONNEL        JAN, P289; DOYLE AC, 1936, COMPLETE S HOLMES, P14; EINSTEIN A, 1938, EVOLUTION PHYSICS, pCH1; GOULDNER AW, 1954, PATTERNS IND BUREAUC, P70; LITCHFIELD EH, 1956, ADM SCI Q, V1, P10; ROHRER P, 1954, J BUSINESS       APR, P30; SOFER C, 1955, HUMAN RELATIONS, P291; STEWART R, 1955, MANAGER         0823, P579; 1951, BUDDHISM, P16	10	1	1	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					7	15						9	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000001					2019-01-18	
J	MESCON, MH				MESCON, MH			THE DYNAMICS OF INDUSTRIAL LEADERSHIP	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARKIN S, 1957, RES IND HUMAN RELATI, P211; CATTELL RB, 1953, GROUP DYNAMICS RES T, P24; CATTELL RB, 1951, GROUPS LEADERSHIP ME, P17; KOONTZ H, 1955, PRINCIPLES MANAGEMEN, P64; MERRIAM CE, 1949, ROOTS POLITICAL BEHA, P141; MEYERS AL, 1948, ELEMENTS MODERN EC; MILLER DC, 1951, IND SOCIOLOGY, P255; ROUCEK JS, 1947, SOCIAL CONTROL, P278; SMITH HC, 1955, PSYCHOL IND BEHAVIOR, P209; *STANF UNIV GRAD S, 1956, EX DEV PROGR, P1; *UNIV NC SCH BUS A, 1956, EX PROGR, P2	11	2	2	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					13	20						8	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100002					2019-01-18	
J	LEBRETON, PP				LEBRETON, PP			TELEVISION AND THE CASE-STUDY METHOD--AN EXPERIMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	1	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					15	16						2	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200002					2019-01-18	
J	ISAACK, TS				ISAACK, TS			IS IT PRODUCTION-CONTROL	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ALFORD LP, 1951, PRINCIPLES IND MANAG, P403; DAVIS RC, 1951, FUNDAMENTALS TOP MAN, P628; DAVIS RC, 1940, IND ORG MANAGEMENT, P257	3	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					16	17						2	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000002					2019-01-18	
J	WICKESBERG, AK				WICKESBERG, AK			DETERMINING RELATIVE DEGREES IN THE DELEGATION OF EXECUTIVE AUTHORITY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	5	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					18	22						5	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000003					2019-01-18	
J	LEBRETON, PP				LEBRETON, PP			GETTING THE MOST OUT OF POLICY CASES	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					21	22						2	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100003					2019-01-18	
J	DAUTEN, PM				DAUTEN, PM			MANAGEMENT PHILOSOPHY - THE TIME DIMENSIONS OF PLANNING	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BROWN A, 1945, ORG FORMULATION PRIN, P3; GOETZ BE, 1949, MANAGEMENT PLANNING, P2; 1931, ONWARD IND, P19; 1937, PAPERS SCI ADM, P161; 1915, PRINCIPLES SCI MANAG, P39	5	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					23	33						11	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000004					2019-01-18	
J	SCHMIDT, RN				SCHMIDT, RN			ELECTRONIC DATA-PROCESSING FROM THE MANAGEMENT VIEWPOINT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																HASKINS, 1957, INTRO DATA PROCESSIN; KOUTSOUDAS A, 1956, MICHIGAN ALUMNUS, P35; MCCRACKEN DD, 1957, DIGITAL COMPUTER PRO	3	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					23	33						11	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100004					2019-01-18	
J	WHITEHILL, AM				WHITEHILL, AM			IS MANAGEMENT DEVELOPMENT COMING OF AGE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	1	1	1	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					23	28						6	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200003					2019-01-18	
J	ISAACK, TS				ISAACK, TS			ORGANIZATION THEORY--BUSINESS SUCCESS DEPENDS ON IT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																*BIBLE, EXODUS, V18; CAMPBELL R, 1952, LIGHT DARK HORSE, P45	2	1	1	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					29	36						8	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200004					2019-01-18	
J	LEBRETON, PP				LEBRETON, PP			THE CASE-STUDY METHOD AND THE ESTABLISHMENT OF STANDARDS OF EFFICIENCY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					34	35						2	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000005					2019-01-18	
J	SCHMIDT, RN				SCHMIDT, RN			EXECUTIVE DECISION-MAKING	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARNARD CI, 1950, FUNCTIONS EXECUTIVE, P21; Boulding KE, 1950, RECONSTRUCTION EC; BROSS IDJ, 1953, DESIGN DECISION; CANNING RG, 1957, ELECTRONIC DATA PROC; COWAN DRG, 1938, SALES ANAL MANAGEMEN; Shackle G. L. S., 1949, EXPECTATIONS EC; WALD A, 1947, STATISTICAL DECISION	7	0	0	1	5	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					36	44						9	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000006					2019-01-18	
J	DAVIS, RC				DAVIS, RC			A PHILOSOPHY OF MANAGEMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	3	3	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					37	40						4	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200005					2019-01-18	
J	SIMPSON, HS				SIMPSON, HS			EXECUTIVE-DEVELOPMENT PROGRAM	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					38	40						3	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100007					2019-01-18	
J	DAUTEN, PM; GAMMILL, HL; ROBINSON, SC				DAUTEN, PM; GAMMILL, HL; ROBINSON, SC			OUR CONCEPTS OF CONTROLLING NEED RE-THINKING	ACADEMY OF MANAGEMENT JOURNAL			English	Article																DAUTEN PM, 1958, MANAGEMENT PHILOS TI, P28; DAUTEN PM, 1958, J ACADEMY MANAGE APR, P31; DAVIS K, 1957, HUMAN RELATIONS BUSI, P290; DAVIS TC, 1950, AM MANAGEMENT ASS FI, V94, P7; DICKEY R, 1956, UNPUB; Follett Mary Parker, 1937, PAPERS SCI ADM, P159; JONES MH, 1957, EXECUTIVE DECISION M, P413; MCFARLAND DE, 1958, MANAGEMENT PRINCIPLE, P306; NEWMAN WH, 1951, ADM ACTION, P408; PARSONS T, 1956, ADM SCI Q        JUN, P72	10	2	2	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					41	55						15	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200006					2019-01-18	
J	JOHNSON, H				JOHNSON, H			EXECUTIVE-DEVELOPMENT PROGRAM	ACADEMY OF MANAGEMENT JOURNAL			English	Article																JOHNSON HW, 1957, NATIONS BUSINESS JUN; URWICK LF, 1954, INCREASE EXECUTIVE E	2	0	0	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					41	45						5	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100008					2019-01-18	
J	KOONTZ, H				KOONTZ, H			A PRELIMINARY STATEMENT OF PRINCIPLES OF PLANNING AND CONTROL	ACADEMY OF MANAGEMENT JOURNAL			English	Article																TAYLOR FW, 1919, SHOP MANAGEMENT, P126; URWICK L, 1949, GENERAL IND MANAGEME, pR10; URWICK LF, 1943, ELEMENTS ADM, P107; 1949, MANAGEMENT PLANNING, P2; 1949, ESSAYS SOCIOLOGICAL, P17; 1955, PRINCIPLES MANAGEMEN, P441; 1949, GENERAL IND MANAGEME, P14; 1947, ORG IND, pR6; 1938, FUNCTIONS EXECUTIVE, P289	9	3	4	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					45	61						17	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000007					2019-01-18	
J	DONHAM, R				DONHAM, R			EXECUTIVE-DEVELOPMENT PROGRAM	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					46	49						4	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100009					2019-01-18	
J	GEIGER, ZU				GEIGER, ZU			WAY BACK WHEN	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					50	50						1	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100010					2019-01-18	
J	SCHRIEBER, AN				SCHRIEBER, AN			THE THEORY AND APPLICATION OF THE MANAGEMENT GAME APPROACH TO TEACHING BUSINESS POLICY	ACADEMY OF MANAGEMENT JOURNAL			English	Article												Osorio, Javier/F-7340-2016	Osorio, Javier/0000-0003-0809-6951			APPLEY LA, 1957, THINK, P6	1	4	4	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					51	57						7	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100011					2019-01-18	
J	FOX, WM				FOX, WM			YES, IT IS PRODUCTION CONTROL	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					56	58						3	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200007					2019-01-18	
J	MASSIE, JL				MASSIE, JL			CRITERIA FOR EVALUATING PROPOSED FRAMEWORKS OF A GENERAL-THEORY OF MANAGEMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																CARTWRIGHT, 1953, GROUP DYNAMICS RES T; Drucker P., 1954, PRACTICE MANAGEMENT; LEPAWSKY A, 1949, ADMINISTRATION; LITCHFIELD EH, 1956, ADM SCI Q        JUL; LOWELL AL, 1932, CONFLICT PRINCIPLE; SIMON HA, 1957, ADM BEHAVIOR; Urwick Lyndall Fownes, 1944, ELEMENTS ADM	7	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					58	61						4	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100012					2019-01-18	
J	GOELZ, PC				GOELZ, PC			TOWARD A CONCEPT OF EDUCATION FOR ADMINISTRATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	1					62	63						2	Business; Management	Business & Economics	CKT90	WOS:A1958CKT9000008					2019-01-18	
